date,Consumption,reduced_temp,holiday_val(as_factor),weekday(as_factor),lock_down(as_factor),covid_severity,sunlight_time_minutes,production_capacity_rate,price_of_electricity,laborforce,unemployment,export,import,di
2019-11-27,840955.42,25.833667704125,0,3.0,0,0.0,573,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-28,826230.53,26.484037323291698,0,4.0,0,0.0,572,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-29,829050.96,30.4932901204167,0,5.0,0,0.0,570,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-11-30,781171.2,31.633288963000002,0,6.0,0,0.0,569,77.2,519.81,52.5,44268.0,16133.0,17077.0,238.0
2019-12-01,715171.11,23.7788760038333,0,7.0,0,0.0,568,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-02,807097.34,15.676104548791699,0,1.0,0,0.0,566,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-03,830919.46,17.9480017375833,0,2.0,0,0.0,565,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-04,865153.95,16.0464729858333,0,3.0,0,0.0,564,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-05,872567.59,13.0439122901667,0,4.0,0,0.0,563,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-06,862715.75,9.213492815583331,0,5.0,0,0.0,562,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-07,820153.12,11.284005850375,0,6.0,0,0.0,561,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-08,738047.64,15.77535491625,0,7.0,0,0.0,560,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-09,849066.12,13.955620155875001,0,1.0,0,0.0,559,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-10,864545.42,15.8499398050833,0,2.0,0,0.0,558,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-11,869272.68,19.0276840726667,0,3.0,0,0.0,558,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-12,873316.09,20.3741397282917,0,4.0,0,0.0,557,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-13,857277.32,21.145756157916697,0,5.0,0,0.0,556,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-14,812841.82,23.2968010130833,0,6.0,0,0.0,555,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-15,717411.67,21.879934025375,0,7.0,0,0.0,555,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-16,817161.55,20.5344085705833,0,1.0,0,0.0,555,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-17,834769.52,20.9180254995833,0,2.0,0,0.0,554,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-18,832892.27,22.9502422993333,0,3.0,0,0.0,554,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-19,834390.19,24.345150559583303,0,4.0,0,0.0,554,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-20,833941.01,24.0432231330417,0,5.0,0,0.0,553,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-21,793832.07,24.6804573910417,0,6.0,0,0.0,554,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-22,720136.93,26.355337582416702,0,7.0,0,0.0,553,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-23,823278.71,25.213919892750003,0,1.0,0,0.0,554,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-24,850515.8,20.6856276295833,0,2.0,0,0.0,553,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-25,859269.77,15.8518155911667,0,3.0,0,0.0,554,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-26,872000.95,14.052102905541698,0,4.0,0,0.0,555,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-27,856584.15,10.530557501416698,0,5.0,0,0.0,554,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-28,824617.02,7.775364687000001,0,6.0,0,0.0,555,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-29,761802.78,8.34055045733333,0,7.0,0,0.0,556,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-30,847742.16,10.585823557958301,0,1.0,0,0.0,555,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2019-12-31,798626.57,12.56231034975,0,2.0,0,0.0,556,77.0,520.47,51.8,44390.0,15296.0,18969.0,322.0
2020-01-01,684709.92,8.65330512016667,1,3.0,0,0.0,557,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-02,847302.41,6.784273798625,0,4.0,0,0.0,558,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-03,865973.49,5.73485221366667,0,5.0,0,0.0,559,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-04,829433.44,5.937439281166671,0,6.0,0,0.0,560,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-05,748317.48,7.19403123191667,0,7.0,0,0.0,560,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-06,887804.38,7.88352532141667,0,1.0,0,0.0,561,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-07,895139.6,9.40791500325,0,2.0,0,0.0,562,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-08,898365.05,8.581228274083331,0,3.0,0,0.0,563,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-09,892108.7,3.00793877104167,0,4.0,0,0.0,564,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-10,876909.29,0.688479488875,0,5.0,0,0.0,565,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-11,821203.77,5.757908017791669,0,6.0,0,0.0,567,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-12,746468.33,9.27323340625,0,7.0,0,0.0,569,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-13,852470.62,7.77632973183333,0,1.0,0,0.0,570,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-14,872791.76,7.940631747375,0,2.0,0,0.0,571,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-15,872529.74,9.05216642504167,0,3.0,0,0.0,573,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-16,878883.2,8.57215023283333,0,4.0,0,0.0,574,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-17,886715.93,6.49291208041667,0,5.0,0,0.0,576,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
2020-01-18,835114.66,4.353126851374999,0,6.0,0,0.0,577,75.5,521.29,51.0,44421.0,14857.0,18180.0,160.0
